id_via,nombre_via,id_via_cruzada,nombre_via_cruzada,tipo_via,x,y
91300,CALLE DE BARACALDO,595200,CALLE DE PINOS ALTA,CALLE                   ,44075510,448037098
91300,CALLE DE BARACALDO,512600,CALLE DE MOLINA,CALLE                   ,44078750,448040558
91300,CALLE DE BARACALDO,38400,CALLE DE ÁLVAREZ,CALLE                   ,44082314,448044283
91300,CALLE DE BARACALDO,801100,CALLE DE LOS YEROS,CALLE                   ,44085616,448047621
91700,CALLE DE BARANOA,94500,AVENIDA DE LA BARRANQUILLA,CALLE                   ,44590411,448083203
91700,CALLE DE BARANOA,224700,CALLE DE CÚCUTA,CALLE                   ,44596581,448082344
91700,CALLE DE BARANOA,109700,CALLE DE BOCHALEMA,CALLE                   ,44602396,448081534
91700,CALLE DE BARANOA,320600,CALLE DE GALAPA,CALLE                   ,44607604,448077995
91700,CALLE DE BARANOA,347700,CALLE DE GUAIMARAL,CALLE                   ,44609888,448077185
91800,CALLE DE BARBADILLO,753700,CALLE DE TRESPADERNE,CALLE                   ,45082367,447824455
91900,CALLE DE BÁRBARA DE BRAGANZA,70000,CALLE DE ARGENSOLA,CALLE                   ,44111063,447531779
91900,CALLE DE BÁRBARA DE BRAGANZA,99100,CALLE DE BELÉN,CALLE                   ,44111063,447531779
91900,CALLE DE BÁRBARA DE BRAGANZA,295400,CALLE DE FERNANDO VI,CALLE                   ,44116405,447525780
91900,CALLE DE BÁRBARA DE BRAGANZA,329300,CALLE DEL GENERAL CASTAÑOS,CALLE                   ,44122219,447530711
91900,CALLE DE BÁRBARA DE BRAGANZA,655500,PLAZA DE LAS SALESAS,CALLE                   ,44122219,447530711
91900,CALLE DE BÁRBARA DE BRAGANZA,702700,CALLE DE SANTO TOMÉ,CALLE                   ,44116405,447525780
91900,CALLE DE BÁRBARA DE BRAGANZA,484900,CALLE DEL MARQUÉS DE LA ENSENADA,CALLE                   ,44133200,447520187
91900,CALLE DE BÁRBARA DE BRAGANZA,733900,CALLE DE TAMAYO Y BAUS,CALLE                   ,44133200,447520187
91900,CALLE DE BÁRBARA DE BRAGANZA,633005,PASEO DE RECOLETOS,CALLE                   ,44142505,447517268
92000,CALLE DE BARBASTRO,226800,PLAZA DE CUPIDO,CALLE                   ,44836344,447762250
92000,CALLE DE BARBASTRO,272900,CALLE DE LA ESFINGE,CALLE                   ,44831062,447757725
92000,CALLE DE BARBASTRO,300700,CALLE DE FRAGA,CALLE                   ,44836344,447762250
92000,CALLE DE BARBASTRO,687300,CALLE DE SAN VENANCIO,CALLE                   ,44835637,447763449
92000,CALLE DE BARBASTRO,111200,CALLE DE BOLTAÑA,CALLE                   ,44828210,447771285
92300,CALLE DE BARBATE,229100,CALLE DE CHICLANA,CALLE                   ,43797891,447086069
92300,CALLE DE BARBATE,394800,CALLE DE JIMENA,CALLE                   ,43796477,447085578
92300,CALLE DE BARBATE,501900,PLAZA DE MÉNDEZ PARADA,CALLE                   ,43796602,447085205
92400,CALLE DE BARBERÁN,384900,CALLE DE LAS ISLAS DE CABO VERDE,CALLE                   ,43819748,448131455
92400,CALLE DE BARBERÁN,224900,CALLE DE CUELLAR,CALLE                   ,43819715,448135087
92400,CALLE DE BARBERÁN,675800,CALLE DE SAN LAUREANO,CALLE                   ,43819679,448138891
92400,CALLE DE BARBERÁN,54900,CALLE DE ANTONIA BAENA,CALLE                   ,43821143,448147582
92400,CALLE DE BARBERÁN,386300,CALLE DE LAS ISLAS MASCAREÑAS,CALLE                   ,43821143,448147582
92600,CALLE DE BARBIERI,373600,CALLE DE LAS INFANTAS,CALLE                   ,44086154,447485405
92600,CALLE DE BARBIERI,677800,CALLE DE SAN MARCOS,CALLE                   ,44088881,447495951
92600,CALLE DE BARBIERI,81800,CALLE DE AUGUSTO FIGUEROA,CALLE                   ,44091940,447505725
92700,CALLE DE LA BARCA,31001650,CALLE DE BEATRIZ AGREDANO,CALLE                   ,44925454,447237307
92700,CALLE DE LA BARCA,598090,CALLE DE LA PIROTECNIA,CALLE                   ,44912321,447220000
92700,CALLE DE LA BARCA,361940,CALLE DEL FERROCARRIL DEL TAJUÑA,CALLE                   ,44943291,447244411
92700,CALLE DE LA BARCA,727650,CALLE DE LOS SONDEOS,CALLE                   ,45005363,447230380
92700,CALLE DE LA BARCA,299575,CALLE DE LAS FORJAS,CALLE                   ,45016499,447230809
92700,CALLE DE LA BARCA,642450,CALLE DE RIVAS,CALLE                   ,45016499,447230809
92800,CALLE DE BARCARROTA,2712,CALLE DE LA BAHÍA DE ALCUDIA,CALLE                   ,45002963,447955781
92800,CALLE DE BARCARROTA,90500,CALLE DE BANDE,CALLE                   ,45002742,447955692
92800,CALLE DE BARCARROTA,95600,CALLE DE BASELLA,CALLE                   ,45007641,447976949
92800,CALLE DE BARCARROTA,102200,CALLE DE BENIFAYÓ,CALLE                   ,45002157,447972838
92800,CALLE DE BARCARROTA,110100,CALLE DE BOIRO,CALLE                   ,45002742,447955692
92800,CALLE DE BARCARROTA,115350,CALLE DE BRIONES,CALLE                   ,45014813,447983463
92800,CALLE DE BARCARROTA,118400,CALLE DE BURETA,CALLE                   ,45022207,447990246
92800,CALLE DE BARCARROTA,483900,CALLE DEL MARQUÉS DE BERNA,CALLE                   ,45029648,447997087
92900,CALLE DE BARCELÓ,231200,CALLE DE CHURRUCA,CALLE                   ,44068615,447553941
92900,CALLE DE BARCELÓ,431200,CALLE DE LARRA,CALLE                   ,44074495,447556676
93000,CALLE DE BARCELONA,221000,CALLE DE LA CRUZ,CALLE                   ,44050256,447425938
93000,CALLE DE BARCELONA,123300,CALLE DE CÁDIZ,CALLE                   ,44050084,447435305
93200,CALLE DEL BARCO,235800,CALLE DEL DESENGAÑO,CALLE                   ,44047468,447490699
93200,CALLE DEL BARCO,341200,CALLE DE GONZALO JIMÉNEZ DE QUESADA,CALLE                   ,44047468,447490699
93200,CALLE DEL BARCO,526100,CALLE DE MUÑOZ TORRERO,CALLE                   ,44048126,447494094
93200,CALLE DEL BARCO,612200,CALLE DE LA PUEBLA,CALLE                   ,44050440,447505005
93200,CALLE DEL BARCO,176700,CALLE DE COLÓN,CALLE                   ,44054655,447524513
93200,CALLE DEL BARCO,212300,CALLE DE LA CORREDERA ALTA DE SAN PABLO,CALLE                   ,44055272,447529962
93200,CALLE DEL BARCO,212400,CALLE DE LA CORREDERA BAJA DE SAN PABLO,CALLE                   ,44053292,447524812
93200,CALLE DEL BARCO,248400,CALLE DE DON FELIPE,CALLE                   ,44055272,447529962
93200,CALLE DEL BARCO,671900,PLAZA DE SAN ILDEFONSO,CALLE                   ,44055272,447529962
93200,CALLE DEL BARCO,673200,CALLE DE SAN JOAQUÍN,CALLE                   ,44057804,447529522
93200,CALLE DEL BARCO,692200,CALLE DE SANTA BÁRBARA,CALLE                   ,44057804,447529522
93300,CALLE DE LA BARDALA,137000,CALLE DEL CAPITÁN BLANCO ARGIBAY,CALLE                   ,44075669,447988671
93300,CALLE DE LA BARDALA,350800,CALLE DE LOS GUINDOS,CALLE                   ,44080860,447997511
93300,CALLE DE LA BARDALA,598700,CALLE DEL PLÁTANO,CALLE                   ,44084738,448003813
93301,CALLE DEL BARDEGUERAL,129251,RONDA DEL TREN,CALLE                   ,43466248,447809687
93301,CALLE DEL BARDEGUERAL,900207,CALLE DEL SEIS DE DICIEMBRE,CALLE                   ,43466222,447817995
93301,CALLE DEL BARDEGUERAL,900733,CALLE DE ROSA LUXEMBURGO,CALLE                   ,43466122,447824980
93301,CALLE DEL BARDEGUERAL,709,CALLE DEL ANÍS,CALLE                   ,43466054,447829940
93301,CALLE DEL BARDEGUERAL,710,CALLE DEL ÉBANO,CALLE                   ,43466054,447829940
93400,CALLE DE BARICHARA,94500,AVENIDA DE LA BARRANQUILLA,CALLE                   ,44595282,448100542
93400,CALLE DE BARICHARA,140900,CALLE DE GREGORIO SÁNCHEZ HERRÁEZ,CALLE                   ,44591465,448097190
93400,CALLE DE BARICHARA,699450,CALLE DE SANTA VIRGILIA,CALLE                   ,44591465,448097190
93400,CALLE DE BARICHARA,636700,CALLE DE REPELÓN,CALLE                   ,44601740,448099116
93400,CALLE DE BARICHARA,212000,CALLE DE COROZAL,CALLE                   ,44608644,448100267
93600,CALLE DE BARLOVENTO,257400,CALLE DE GANDHI,CALLE                   ,44654892,447537361
93600,CALLE DE BARLOVENTO,105900,CALLE DE BETANCUNIA,CALLE                   ,44659341,447551036
93800,CALLE DEL BARÓN DEL CASTILLO DE CHIREL,105600,CALLE DE BERRUGUETE,CALLE                   ,44034969,447912656
93800,CALLE DEL BARÓN DEL CASTILLO DE CHIREL,118500,CALLE DE BURGOS,CALLE                   ,44034969,447912656
93800,CALLE DEL BARÓN DEL CASTILLO DE CHIREL,418100,CALLE DE JUAN DEL RISCO,CALLE                   ,44041930,447913215
93850,CALLE DEL BARÓN DE LA TORRE,728900,CALLE DEL SOTILLO,CALLE                   ,44597890,447903536
93850,CALLE DEL BARÓN DE LA TORRE,155050,CALLE DEL CASTILLO DE AYSA,CALLE                   ,44611172,447919472
94000,CALLE DEL BARQUILLO,18900,CALLE DE ALCALÁ,CALLE                   ,44110077,447470837
94000,CALLE DEL BARQUILLO,373600,CALLE DE LAS INFANTAS,CALLE                   ,44109508,447482130
94000,CALLE DEL BARQUILLO,373600,CALLE DE LAS INFANTAS,CALLE                   ,44103684,447481971
94000,CALLE DEL BARQUILLO,638500,PLAZA DEL REY,CALLE                   ,44108581,447485964
94000,CALLE DEL BARQUILLO,677800,CALLE DE SAN MARCOS,CALLE                   ,44109360,447493876
94000,CALLE DEL BARQUILLO,81800,CALLE DE AUGUSTO FIGUEROA,CALLE                   ,44109566,447502759
94000,CALLE DEL BARQUILLO,609000,CALLE DE PRIM,CALLE                   ,44109566,447502759
94000,CALLE DEL BARQUILLO,33000,CALLE DEL ALMIRANTE,CALLE                   ,44109950,447509561
94000,CALLE DEL BARQUILLO,344000,CALLE DE GRAVINA,CALLE                   ,44109949,447509561
94000,CALLE DEL BARQUILLO,586800,CALLE DEL PIAMONTE,CALLE                   ,44110332,447515888
94000,CALLE DEL BARQUILLO,676600,CALLE DE SAN LUCAS,CALLE                   ,44110698,447522231
94000,CALLE DEL BARQUILLO,295400,CALLE DE FERNANDO VI,CALLE                   ,44111124,447531495
94100,CALLE DE BARRAFÓN,574500,CALLE DE PEDRO DE RÉPIDE,CALLE                   ,43791745,447381879
94100,CALLE DE BARRAFÓN,480700,CALLE DE MARIANO CARDERERA,CALLE                   ,43795567,447383692
94100,CALLE DE BARRAFÓN,347300,CALLE DE GUADARRAMA,CALLE                   ,43806135,447388777
94100,CALLE DE BARRAFÓN,249600,CALLE DE DOÑA BERENGUELA,CALLE                   ,43812662,447391385
94100,CALLE DE BARRAFÓN,699300,CALLE DE SANTA ÚRSULA,CALLE                   ,43812662,447391385
94200,PLAZA DE BARRAGÁN,55700,CALLE DE ANTONIA RODRÍGUEZ SACRISTÁN,PLAZA                   ,43652690,446970100
94200,PLAZA DE BARRAGÁN,138500,CALLE DE CARABANCHEL BAJO,PLAZA                   ,43653635,446972535
94200,PLAZA DE BARRAGÁN,739900,CALLE DE TERESA CABARRÚS,PLAZA                   ,43646411,446974625
94500,AVENIDA DE LA BARRANQUILLA,116600,AVENIDA DE BUCARAMANGA,AVENIDA                 ,44587357,448062059
94500,AVENIDA DE LA BARRANQUILLA,118800,CALLE DE BURITICÁ,AVENIDA                 ,44587799,448065115
94500,AVENIDA DE LA BARRANQUILLA,549000,CALLE DE OPÓN,AVENIDA                 ,44587595,448067060
94500,AVENIDA DE LA BARRANQUILLA,348300,CALLE DE GUAPOTÁ,AVENIDA                 ,44588247,448068217
94500,AVENIDA DE LA BARRANQUILLA,756600,CALLE DE TUCURINCA,AVENIDA                 ,44588672,448071158
94500,AVENIDA DE LA BARRANQUILLA,64100,CALLE DE ARACATACA,AVENIDA                 ,44589074,448073944
94500,AVENIDA DE LA BARRANQUILLA,230500,CALLE DEL CHOCO,AVENIDA                 ,44589485,448076787
94500,AVENIDA DE LA BARRANQUILLA,320600,CALLE DE GALAPA,AVENIDA                 ,44590009,448080419
94500,AVENIDA DE LA BARRANQUILLA,91700,CALLE DE BARANOA,AVENIDA                 ,44590411,448083203
94500,AVENIDA DE LA BARRANQUILLA,161800,AVENIDA DE CELIO VILLALBA,AVENIDA                 ,44593533,448087890
94500,AVENIDA DE LA BARRANQUILLA,761400,CALLE DE USIACURI,AVENIDA                 ,44594081,448091857
94500,AVENIDA DE LA BARRANQUILLA,598300,CALLE DE PIVIJAY,AVENIDA                 ,44594585,448095504
94500,AVENIDA DE LA BARRANQUILLA,636700,CALLE DE REPELÓN,AVENIDA                 ,44594962,448098228
94500,AVENIDA DE LA BARRANQUILLA,93400,CALLE DE BARICHARA,AVENIDA                 ,44595282,448100542
94500,AVENIDA DE LA BARRANQUILLA,140900,CALLE DE GREGORIO SÁNCHEZ HERRÁEZ,AVENIDA                 ,44591465,448097190
94500,AVENIDA DE LA BARRANQUILLA,699450,CALLE DE SANTA VIRGILIA,AVENIDA                 ,44591465,448097190
94700,CALLE DE BARRENCALLE,727100,CALLE DE SOMERA,CALLE                   ,43179841,448020020
94700,CALLE DE BARRENCALLE,727900,CALLE DE SOPELANA,CALLE                   ,43178645,448021769
94700,CALLE DE BARRENCALLE,43100,CALLE DE AMOREBIETA,CALLE                   ,43174401,448030208
94700,CALLE DE BARRENCALLE,104000,CALLE DE BERANGO,CALLE                   ,43170253,448041320
94800,CAMINO DEL BARRIAL,556450,AVENIDA DEL PADRE HUIDOBRO,CAMINO                  ,43240310,447991812
94800,CAMINO DEL BARRIAL,36500,CALLE DE ALSASUA,CAMINO                  ,43248299,447978262
94800,CAMINO DEL BARRIAL,804900,CALLE DEL ZENIT,CAMINO                  ,43289091,447955953
94800,CAMINO DEL BARRIAL,31700,CALLE DEL ALMANZORA,CAMINO                  ,43307561,447942284
94800,CAMINO DEL BARRIAL,44500,CALLE DE ANA TERESA,CAMINO                  ,43307561,447942284
94800,CAMINO DEL BARRIAL,65800,CALLE DE ARANZUEQUE,CAMINO                  ,43312978,447938274
94800,CAMINO DEL BARRIAL,65000,CALLE DE ARAMUNT,CAMINO                  ,43318787,447934076
94800,CAMINO DEL BARRIAL,61500,CALLE DE ANTONIO SANFIZ,CAMINO                  ,43336438,447928016
94800,CAMINO DEL BARRIAL,1807,GLORIETA DE MARÍA REINA,CAMINO                  ,43335663,447927405
94800,CAMINO DEL BARRIAL,552800,AVENIDA DE LA OSA MAYOR,CAMINO                  ,43335803,447925081
94900,CALLE DE BARRILERO,123400,CALLE DEL CAFETO,CALLE                   ,44290569,447239966
94900,CALLE DE BARRILERO,706000,CALLE DE SECO,CALLE                   ,44299234,447232642
94900,CALLE DE BARRILERO,167000,CALLE DEL CERRO NEGRO,CALLE                   ,44311549,447222160
95000,CALLE DE BARRIONUEVO,362700,CALLE DE LAS HIGUERAS,CALLE                   ,43705654,447345511
95000,CALLE DE BARRIONUEVO,361800,CALLE DE HERVÁS,CALLE                   ,43712165,447340544
95000,CALLE DE BARRIONUEVO,367300,CALLE DE LA HUERTA DE CASTAÑEDA,CALLE                   ,43716929,447339563
95000,CALLE DE BARRIONUEVO,63800,AVENIDA DE LOS APÓSTOLES,CALLE                   ,43735239,447333375
95100,CALLE DE LOS BARROS,731000,RONDA SUR,CALLE                   ,44372148,446957859
95100,CALLE DE LOS BARROS,796,CALLE DE GUARROMÁN,CALLE                   ,44360639,446971943
95100,CALLE DE LOS BARROS,789900,CALLE DE VILLUERCAS,CALLE                   ,44354951,446979003
95100,CALLE DE LOS BARROS,709600,CALLE DE LA SERENA,CALLE                   ,44335493,447002973
95250,CALLE DE BASAURI,610700,CALLE DE PROCIÓN,CALLE                   ,43228736,448004843
95250,CALLE DE BASAURI,2411,CALLE DE LA SIERRA DE PAJAREJO,CALLE                   ,43230535,448004764
95300,CALLE DE BASCONES,595200,CALLE DE PINOS ALTA,CALLE                   ,44102222,448003588
95300,CALLE DE BASCONES,471300,CALLE DE MARCELINA,CALLE                   ,44109767,448012337
95300,CALLE DE BASCONES,262600,CALLE DE EMILIA,CALLE                   ,44124916,448029286
95300,CALLE DE BASCONES,661400,CALLE DE SAN BENITO,CALLE                   ,44126441,448030656
95300,CALLE DE BASCONES,332200,CALLE DEL GENERAL PINTOS,CALLE                   ,44128450,448032455
95400,CALLE DE BASCUÑANA,2704,CALLE DE LA BAHÍA DE SANTA POLA,CALLE                   ,44996991,447988104
95400,CALLE DE BASCUÑANA,115350,CALLE DE BRIONES,CALLE                   ,45005036,447994534
95400,CALLE DE BASCUÑANA,118400,CALLE DE BURETA,CALLE                   ,45013036,448001437
95600,CALLE DE BASELLA,439900,AVENIDA DE LOGROÑO,CALLE                   ,45028054,447953760
95600,CALLE DE BASELLA,119000,CALLE DE BURRIANA,CALLE                   ,45023821,447958419
95600,CALLE DE BASELLA,112600,CALLE DE BOROX,CALLE                   ,45020470,447962138
95600,CALLE DE BASELLA,110100,CALLE DE BOIRO,CALLE                   ,45017125,447965923
95600,CALLE DE BASELLA,2712,CALLE DE LA BAHÍA DE ALCUDIA,CALLE                   ,45013951,447969615
95600,CALLE DE BASELLA,108300,CALLE DE BLANES,CALLE                   ,45013951,447969615
95600,CALLE DE BASELLA,102700,CALLE DE BENISODA,CALLE                   ,45010788,447973291
95600,CALLE DE BASELLA,2712,CALLE DE LA BAHÍA DE ALCUDIA,CALLE                   ,45002963,447955781
95600,CALLE DE BASELLA,90500,CALLE DE BANDE,CALLE                   ,45002742,447955692
95600,CALLE DE BASELLA,92800,CALLE DE BARCARROTA,CALLE                   ,45002157,447972838
95600,CALLE DE BASELLA,102200,CALLE DE BENIFAYÓ,CALLE                   ,45002157,447972838
95600,CALLE DE BASELLA,110100,CALLE DE BOIRO,CALLE                   ,45002742,447955692
95700,PLAZA DE BASILEA,97200,CALLE DE BAYONA,PLAZA                   ,44390416,447683141
95700,PLAZA DE BASILEA,112000,AVENIDA DE BONN,PLAZA                   ,44397603,447684629
95750,CALLE DE LA BASÍLICA,201600,CALLE DEL AVIADOR ZORITA,CALLE                   ,44088902,447807118
95750,CALLE DE LA BASÍLICA,331600,CALLE DE EDGAR NEVILLE,CALLE                   ,44101752,447806089
95800,CALLE DE BASILIO PARAÍSO,233000,CALLE DE DANIEL ZULOAGA,CALLE                   ,44376306,447495509
95800,CALLE DE BASILIO PARAÍSO,487800,CALLE DEL MARQUÉS DE VALLEJO,CALLE                   ,44376191,447497706
95800,CALLE DE BASILIO PARAÍSO,256300,CALLE DE MERCEDES FÓRMICA,CALLE                   ,44376223,447501474
95800,CALLE DE BASILIO PARAÍSO,435400,CALLE DE LEÓN BONNAT,CALLE                   ,44376254,447505397
95800,CALLE DE BASILIO PARAÍSO,397400,CALLE DE JORGE JUAN,CALLE                   ,44376474,447509251
95900,CALLE DE BASILIO DE PRADO,141550,AVENIDA DEL CARDENAL HERRERA ORIA,CALLE                   ,43849407,448133236
95900,CALLE DE BASILIO DE PRADO,483400,CALLE DE MARIO RECUERO,CALLE                   ,43846800,448145508
95900,CALLE DE BASILIO DE PRADO,561200,CALLE DE LOS PANADEROS,CALLE                   ,43845412,448151229
95900,CALLE DE BASILIO DE PRADO,779660,CALLE DE VICENTE BAENA,CALLE                   ,43843948,448157065
96100,CALLE DEL BASTERO,147300,CALLE DEL CARNERO,CALLE                   ,43991678,447351290
96100,CALLE DEL BASTERO,509900,CALLE DE MIRA EL RÍO ALTA,CALLE                   ,43990289,447357470
96100,CALLE DEL BASTERO,691500,CALLE DE SANTA ANA,CALLE                   ,43989176,447363519
96100,CALLE DEL BASTERO,743600,CALLE DE TOLEDO,CALLE                   ,43988565,447366444
96200,CALLE DE JUANA DOÑA,29900,CALLE DE ALICANTE,CALLE                   ,44129647,447195114
96200,CALLE DE JUANA DOÑA,23400,CALLE DE ALEJANDRO FERRANT,CALLE                   ,44130168,447204444
96200,CALLE DE JUANA DOÑA,799850,CALLE DE WATTEAU,CALLE                   ,44130466,447208597
96200,CALLE DE JUANA DOÑA,419200,CALLE DE JUAN DE VERA,CALLE                   ,44131069,447215986
96200,CALLE DE JUANA DOÑA,744300,CALLE DE TOMÁS BRETÓN,CALLE                   ,44131895,447229784
96350,CALLE DE LA BATALLA DEL GARELLANO,552800,AVENIDA DE LA OSA MAYOR,CALLE                   ,43284670,447879811
96350,CALLE DE LA BATALLA DEL GARELLANO,723950,CALLE DE SIRRACH,CALLE                   ,43299998,447864699
96400,CALLE DE LA BATALLA DE MUHLBERG,248100,CALLE DE DON ÁLVARO DE BAZÁN,CALLE                   ,44066920,447754371
96400,CALLE DE LA BATALLA DE MUHLBERG,487900,CALLE DEL MARQUÉS DEL VASTO,CALLE                   ,44067236,447758800
96600,CALLE DE LA BATALLA DEL SALADO,262000,CALLE DE EMBAJADORES,CALLE                   ,44098122,447227680
96600,CALLE DE LA BATALLA DEL SALADO,744300,CALLE DE TOMÁS BRETÓN,CALLE                   ,44099915,447232877
96600,CALLE DE LA BATALLA DEL SALADO,122700,CALLE DE CÁCERES,CALLE                   ,44101082,447244615
96600,CALLE DE LA BATALLA DEL SALADO,331900,CALLE DEL GENERAL PALANCA,CALLE                   ,44101708,447251810
96600,CALLE DE LA BATALLA DEL SALADO,171900,CALLE DE CIUDAD REAL,CALLE                   ,44102400,447259763
96600,CALLE DE LA BATALLA DEL SALADO,296000,CALLE DEL FERROCARRIL,CALLE                   ,44103237,447269382
96600,CALLE DE LA BATALLA DEL SALADO,735400,CALLE DE TARRAGONA,CALLE                   ,44104107,447277004
96600,CALLE DE LA BATALLA DEL SALADO,132300,CALLE DE LAS CANARIAS,CALLE                   ,44104567,447281998
96600,CALLE DE LA BATALLA DEL SALADO,490300,CALLE DE MARTÍN SOLER,CALLE                   ,44105067,447287334
96600,CALLE DE LA BATALLA DEL SALADO,560600,CALLE DE PALOS DE LA FRONTERA,CALLE                   ,44105783,447294969
96600,CALLE DE LA BATALLA DEL SALADO,575200,CALLE DE PEDRO UNANUE,CALLE                   ,44106328,447300496
96600,CALLE DE LA BATALLA DEL SALADO,234600,CALLE DE LAS DELICIAS,CALLE                   ,44106871,447306694
96600,CALLE DE LA BATALLA DEL SALADO,697200,PASEO DE SANTA MARÍA DE LA CABEZA,CALLE                   ,44107268,447313238
96600,CALLE DE LA BATALLA DEL SALADO,798500,CALLE DE VIZCAYA,CALLE                   ,44107268,447313238
96700,CALLE DE LA BATALLA DE TORRIJOS,332700,CALLE DEL GENERAL RICARDOS,CALLE                   ,43721155,447080763
96700,CALLE DE LA BATALLA DE TORRIJOS,311000,CALLE DEL FRANCOLÍN,CALLE                   ,43721597,447087667
96700,CALLE DE LA BATALLA DE TORRIJOS,147800,CALLE DE CAROLINA PAÍNO,CALLE                   ,43721753,447089635
96700,CALLE DE LA BATALLA DE TORRIJOS,245900,CALLE DE DOLORES ARMENGOT,CALLE                   ,43721212,447096361
96700,CALLE DE LA BATALLA DE TORRIJOS,393000,CALLE DE JESÚS CASTELLANOS,CALLE                   ,43721190,447096582
96700,CALLE DE LA BATALLA DE TORRIJOS,173300,CALLE DE CLEMENTE ALONSO,CALLE                   ,43720018,447102124
96700,CALLE DE LA BATALLA DE TORRIJOS,157600,CALLE DEL CASUARIO,CALLE                   ,43716506,447112081
96700,CALLE DE LA BATALLA DE TORRIJOS,526000,PASEO DE MARCELINO CAMACHO,CALLE                   ,43716506,447112081
96800,CALLE DEL BATALLÓN,176100,CARRETERA DE COLMENAR VIEJO,CALLE                   ,43382638,448744341
96800,CALLE DEL BATALLÓN,176100,AUTOVÍA DE MADRID A COLMENAR VIEJO,CALLE                   ,43382638,448744341
96800,CALLE DEL BATALLÓN,32200,CALLE DE LAS ALMENAS,CALLE                   ,43385751,448747612
96800,CALLE DEL BATALLÓN,72100,CALLE DE LAS ARMAS,CALLE                   ,43389546,448751512
96800,CALLE DEL BATALLÓN,361100,CALLE DEL HEROÍSMO,CALLE                   ,43393238,448755443
96800,CALLE DEL BATALLÓN,299900,CALLE DE LA FORTALEZA,CALLE                   ,43396882,448759114
96900,CALLE DEL BATEL,88600,CALLE DEL BALANDRO,CALLE                   ,44996988,447846691
96900,CALLE DEL BATEL,133800,CALLE DE LA CANOA,CALLE                   ,45015855,447836442
96900,CALLE DEL BATEL,134000,AVENIDA DE CANTABRIA,CALLE                   ,45024837,447840497
96900,CALLE DEL BATEL,340150,CALLE DE LA GÓNDOLA,CALLE                   ,45022814,447838390
96900,CALLE DEL BATEL,363650,AVENIDA DE LA HISPANIDAD,CALLE                   ,45024049,447834496
96900,CALLE DEL BATEL,468950,PLAZA DEL MAR,CALLE                   ,45024837,447840497
97000,CALLE DE LA BAUSA,78700,CALLE DE ARTURO SORIA,CALLE                   ,44359433,448022550
97000,CALLE DE LA BAUSA,631200,CALLE DE RAMONET,CALLE                   ,44359433,448022550
97000,CALLE DE LA BAUSA,710400,CALLE DE SERRANO GALVACHE,CALLE                   ,44340037,448048695
97100,AVENIDA DE BAVIERA,42500,AVENIDA DE AMÉRICA,AVENIDA                 ,44368359,447717078
97100,AVENIDA DE BAVIERA,116500,AVENIDA DE BRUSELAS,AVENIDA                 ,44383934,447725591
97100,AVENIDA DE BAVIERA,104600,CALLE DE BERLÍN,AVENIDA                 ,44399190,447733931
97100,AVENIDA DE BAVIERA,114300,AVENIDA DE BRASILIA,AVENIDA                 ,44403826,447734151
97200,CALLE DE BAYONA,114900,CALLE DE BRESCIA,CALLE                   ,44382573,447668406
97200,CALLE DE BAYONA,95700,PLAZA DE BASILEA,CALLE                   ,44390416,447683141
97200,CALLE DE BAYONA,112000,AVENIDA DE BONN,CALLE                   ,44397603,447684629
97200,CALLE DE BAYONA,112000,AVENIDA DE BONN,CALLE                   ,44392573,447687191
97300,CALLE DE BAYUNCA,750300,CALLE DE LA TOTUMA,CALLE                   ,44602628,448098146
97300,CALLE DE BAYUNCA,212000,CALLE DE COROZAL,CALLE                   ,44608262,448097462
97350,CALLE DE BAZA,439900,AVENIDA DE LOGROÑO,CALLE                   ,45057259,447979941
97350,CALLE DE BAZA,119000,CALLE DE BURRIANA,CALLE                   ,45053030,447984715
97350,CALLE DE BAZA,112600,CALLE DE BOROX,CALLE                   ,45049912,447988528
97350,CALLE DE BAZA,110100,CALLE DE BOIRO,CALLE                   ,45046506,447992311
97350,CALLE DE BAZA,108300,CALLE DE BLANES,CALLE                   ,45043168,447995983
97350,CALLE DE BAZA,102700,CALLE DE BENISODA,CALLE                   ,45039892,447999650
97600,PLAZA DE LA BEATA MARÍA ANA DE JESÚS,29900,CALLE DE ALICANTE,PLAZA                   ,44119918,447195211
97600,PLAZA DE LA BEATA MARÍA ANA DE JESÚS,234700,PASEO DE LAS DELICIAS,PLAZA                   ,44114506,447190116
97600,PLAZA DE LA BEATA MARÍA ANA DE JESÚS,262000,CALLE DE EMBAJADORES,PLAZA                   ,44113325,447199232
97600,PLAZA DE LA BEATA MARÍA ANA DE JESÚS,350200,CALLE DE GUILLERMO DE OSMA,PLAZA                   ,44110642,447194227
97800,TRAVESÍA DE LAS BEATAS,562700,TRAVESÍA DE LA PARADA,TRAVESIA                ,44003254,447513622
97900,CALLE DEL BEATO BERRIO OCHOA,260000,CALLE DEL ELFO,CALLE                   ,44487057,447632269
97900,CALLE DEL BEATO BERRIO OCHOA,658000,CALLE DE SAMBARA,CALLE                   ,44485964,447638347
97900,CALLE DEL BEATO BERRIO OCHOA,793800,CALLE DE LA VIRGEN DE LLUC,CALLE                   ,44484970,447644463
98000,CALLE DE BEATRIZ DE BOBADILLA,635300,AVENIDA DE LA REINA VICTORIA,CALLE                   ,43958748,447773017
98000,CALLE DE BEATRIZ DE BOBADILLA,205100,CALLE DEL CONDE DE LA CIMERA,CALLE                   ,43956696,447779206
